,property_id,property_type,region,transction_date_1,price_1,transaction_date_2,price_2,date_diff
897,442228,Condo,Metro Vancouver,2027-02-02,1269917.84,2027-02-27,1276735.6,25
898,442826,Single Family Dwelling,Metro Vancouver,2021-04-26,1846500.84,2021-05-25,1858594.85,29
899,443620,Condo,Fraser Valley,2024-02-28,478692.05,2024-06-28,480506.23,121
900,443633,Townhouse,Nanaimo,2027-05-04,714813.6,2027-07-03,720714.74,60
901,445943,Townhorse,Metro Vancouver,2026-09-14,2246206.36,2026-11-27,2268142.76,74
902,446460,Condo,Fraser Valley,2027-09-09,960504.4,2027-10-24,969835.47,45
903,447275,Townhouse,Thompson-Nicola,2027-06-19,1153851.69,2027-08-06,1158969.15,48
904,448093,Condo,Metro Vancouver,2023-07-02,1429979.36,2023-07-21,1433689.96,19
905,448373,Single Family Dwelling,Metro Vancouver,2022-07-21,1236143.7,2022-11-13,1264423.94,115
906,448820,Townhouse,Metro Vancouver,2025-04-07,1873449.19,2025-07-19,1898824.17,103
907,449186,Condo,Metro Vancouver,2022-04-01,1307032.86,2022-04-26,1312129.9,25
908,449864,Condo,Nanaimo,2026-10-13,1017832.23,2027-03-07,1054638.58,145
909,450249,Single Family Dwelling,Fraser Valley,2025-03-12,148558.5,2025-07-08,151568.62,118
910,450558,Single Family Dwelling,Fraser Valley,2024-09-28,874579.24,2024-10-14,876936.97,16
911,450957,Townhouse,Metro Vancouver,2026-03-10,1502869.61,2026-07-17,1535635.57,129
912,454217,Townhouse,Metro Vancouver,2024-02-10,427415.13,2024-05-08,429771.27,88
913,454276,Single Family Dwelling,Nanaimo,2025-12-23,1226287.43,2026-06-04,1260059.96,163
914,455673,Condo,Thompson-Nicola,2023-09-22,517524.32,2023-11-06,520875.46,45
915,456888,Single Family Dwelling,Metro Vancouver,2022-03-26,1755064.61,2022-08-01,1792522.78,128
916,457702,Townhouse,Metro Vancouver,2025-07-29,1427977.59,2025-12-07,1472905.81,131
917,458179,Single Family Dwelling,Central Okanagan,2025-08-20,1292745.37,2025-10-08,1302163.61,49
918,459503,Condo,Central Okanagan,2021-11-03,622545.25,2022-02-04,630170.37,93
919,459532,Single Family Dwelling,Central Okanagan,2020-09-23,1080393.12,2020-09-30,1082322.82,7
920,459539,Townhouse,Capital,2024-07-17,1469835.98,2024-11-05,1493355.42,111
921,460445,Single Family Dwelling,Thompson-Nicola,2024-02-20,1010534.48,2024-03-22,1017040.95,31
922,460721,Single Family Dwelling,Metro Vancouver,2026-02-02,1470297.35,2026-05-10,1478020.38,97
923,461165,Townhouse,Metro Vancouver,2023-12-28,1424919.8,2024-05-07,1458812.76,131
924,461193,Townhouse,Metro Vancouver,2023-06-14,1461766.13,2023-10-16,1487827.91,124
925,461378,Condo,Metro Vancouver,2023-11-08,789907.04,2024-02-28,795322.77,112
926,462700,Condo,Metro Vancouver,2024-01-01,801123.17,2024-02-28,808479.62,58
927,464530,Single Family Dwelling,Metro Vancouver,2022-03-09,793683.65,2022-06-08,798353.66,91
928,464667,Townhouse,Metro Vancouver,2026-07-01,2080094.89,2026-10-21,2113712.46,112
929,465543,Single Family Dwelling,Nanaimo,2021-12-07,1190358.49,2022-01-12,1199727.03,36
930,465548,Condo,Metro Vancouver,2024-07-30,788660.1,2024-11-06,798638.34,99
931,465797,Condo,Metro Vancouver,2020-12-12,1087550.06,2021-02-12,1092680.4,62
932,465870,Single Family Dwelling,Metro Vancouver,2026-03-08,2204574.64,2026-06-24,2251366.68,108
933,466144,Townhouse,Metro Vancouver,2025-05-19,1412438.52,2025-08-02,1429544.32,75
934,466434,Single Family Dwelling,Metro Vancouver,2022-05-01,2294658.8,2022-05-20,2307069.56,19
935,468249,Single Family Dwelling,Metro Vancouver,2024-02-20,2363880.36,2024-04-07,2378446.52,47
936,468592,Condo,Metro Vancouver,2025-09-25,1551119.05,2025-12-10,1564843.37,76
937,469684,Condo,Fraser Valley,2025-05-26,1018097.04,2025-05-28,1018555.58,2
938,471482,Condo,Metro Vancouver,2024-05-22,1211094.0,2024-05-27,1211923.21,5
939,472062,Townhouse,Capital,2026-06-23,1425774.54,2026-07-02,1427724.96,9
940,472149,Single Family Dwelling,Metro Vancouver,2021-10-27,1185110.74,2022-03-22,1200421.22,146
941,472915,Single Family Dwelling,Fraser Valley,2026-01-17,788132.91,2026-01-28,790139.34,11
942,473886,Single Family Dwelling,Thompson-Nicola,2025-11-08,806010.48,2025-12-10,806523.84,32
943,475023,Condo,Metro Vancouver,2020-04-29,1263714.83,2020-10-15,1300859.71,169
944,475377,Condo,Metro Vancouver,2021-10-01,914653.44,2021-10-18,917005.56,17
945,477245,Single Family Dwelling,Metro Vancouver,2020-11-09,1672433.1,2020-11-19,1672500.92,10
946,477532,Single Family Dwelling,Metro Vancouver,2021-02-28,1303553.93,2021-07-21,1341514.11,143
947,477759,Single Family Dwelling,Metro Vancouver,2020-06-02,1325327.08,2020-06-20,1329447.14,18
948,478479,Condo,Central Okanagan,2020-05-23,584477.01,2020-08-12,593963.29,81
949,478745,Condo,Metro Vancouver,2026-05-08,1460499.73,2026-07-10,1473785.57,63
950,479378,Townhouse,Metro Vancouver,2022-08-26,1519246.76,2023-01-04,1530386.36,131
951,482404,Condo,Capital,2025-11-18,1331917.8,2026-03-18,1366951.02,120
952,483249,Condo,Metro Vancouver,2020-11-17,1077664.98,2021-01-06,1087063.36,50
953,483712,Single Family Dwelling,Nanaimo,2022-06-02,947771.64,2022-09-06,960683.04,96
954,483955,Condo,Thompson-Nicola,2024-09-01,813121.47,2025-01-23,830890.86,144
955,484442,Townhouse,Metro Vancouver,2020-01-05,1026495.6,2020-04-29,1051924.37,115
956,486473,Condo,Metro Vancouver,2025-02-11,877739.75,2025-03-13,881346.02,30
957,487685,Single Family Dwelling,Fraser Valley,2024-04-26,1058344.91,2024-07-30,1074411.61,95
958,487906,Single Family Dwelling,Thompson-Nicola,2020-07-06,691784.32,2020-10-25,702835.9,111
959,487940,Townhouse,Capital,2020-03-20,826948.97,2020-09-07,853176.68,171
960,489191,Townhouse,Metro Vancouver,2020-01-30,756295.35,2020-04-26,770371.41,87
961,489282,Condo,Metro Vancouver,2022-03-29,945578.96,2022-08-23,975752.18,147
962,489867,Single Family Dwelling,Metro Vancouver,2020-06-17,1374350.14,2020-08-28,1393820.78,72
963,490798,Condo,Capital,2025-12-21,1222124.74,2026-04-22,1236517.1,122
964,491298,Single Family Dwelling,Nanaimo,2020-04-04,742727.48,2020-09-11,760591.24,160
965,491436,Single Family Dwelling,Metro Vancouver,2023-08-17,1329494.31,2024-01-10,1379314.34,146
966,492023,Townhouse,Metro Vancouver,2025-08-02,2061157.07,2025-09-12,2076392.25,41
967,492431,Condo,Metro Vancouver,2024-09-18,916173.17,2024-09-25,916889.67,7
968,492694,Townhouse,Capital,2020-04-13,934297.8,2020-05-14,937647.29,31
969,493196,Condo,Metro Vancouver,2024-10-21,797442.17,2025-01-27,807620.31,98
970,493282,Condo,Central Okanagan,2025-10-02,612179.5,2026-01-05,626926.96,95
971,494008,Condo,Metro Vancouver,2026-05-25,985263.88,2026-08-05,998086.34,72
972,494512,Single Family Dwelling,Metro Vancouver,2026-05-29,1535113.75,2026-08-15,1557495.22,78
973,497371,Condo,Fraser Valley,2024-12-24,296882.53,2025-01-27,298826.25,34
974,497585,Townhouse,Metro Vancouver,2025-02-23,1437444.8,2025-07-28,1459774.29,155
975,497660,Single Family Dwelling,Metro Vancouver,2021-12-27,1386508.34,2022-01-02,1387635.22,6
976,498070,Condo,Metro Vancouver,2023-10-11,1181622.25,2024-03-21,1226713.06,162
977,499589,Condo,Metro Vancouver,2025-04-06,1193000.34,2025-06-13,1202696.04,68
978,500415,Condo,Thompson-Nicola,2025-09-26,523439.03,2025-10-26,524826.18,30
979,500579,Condo,Central Okanagan,2021-05-30,911840.55,2021-09-17,916525.51,110
980,500580,Condo,Nanaimo,2023-01-04,626203.91,2023-05-31,646215.17,147
981,501148,Condo,Nanaimo,2022-04-16,473479.52,2022-07-22,480417.69,97
982,501289,Townhouse,Metro Vancouver,2021-03-26,1193456.63,2021-04-11,1197349.69,16
983,501384,Condo,Central Okanagan,2024-08-12,575356.27,2024-11-22,581857.13,102
984,501586,Single Family Dwelling,Thompson-Nicola,2022-03-09,592430.75,2022-05-01,597422.32,53
985,502059,Single Family Dwelling,Metro Vancouver,2023-08-13,2105380.73,2023-09-21,2117630.45,39
986,503044,Townhouse,Metro Vancouver,2023-11-02,1766105.63,2024-03-11,1801949.96,130
987,503163,Townhouse,Fraser Valley,2025-09-24,1056854.06,2025-12-05,1068231.9,72
988,503183,Condo,Metro Vancouver,2022-02-16,1217604.98,2022-05-23,1236120.42,96
989,504698,Condo,Metro Vancouver,2021-07-16,1101100.28,2021-09-29,1112573.14,75
990,507403,Condo,Cappital,2025-05-27,439725.01,2025-05-29,439895.41,2
991,509823,Condo,Capital,2025-01-23,864596.36,2025-04-13,874422.1,80
992,510441,Condo,Metro Vancouver,2025-02-11,1278224.24,2025-06-12,1296924.66,121
993,513336,Condo,Metro Vancouver,2024-12-16,1356828.39,2025-03-05,1379992.01,79
994,513692,Townhouse,Fraser Valley,2022-08-28,730962.11,2022-11-29,743810.6,93
995,515402,Single Family Dwelling,Metro Vancouver,2020-02-01,1439510.7,2020-05-14,1454515.18,103
996,515722,Condo,Central Okanagan,2024-06-01,303662.35,2024-10-31,310686.87,152
997,515947,Condo,Metro Vancouver,2024-08-22,756003.97,2024-10-25,764851.99,64
998,517250,Single Family Dwelling,Metro Vancouver,2020-02-20,1846011.44,2020-05-05,1864398.31,75
999,519891,Single Family Dwelling,Metro Vancouver,2023-12-25,1059085.68,2024-04-18,1076654.86,115
1000,519965,Townhouse,Nanaimo,2024-03-14,651206.38,2024-09-07,672361.27,177
1001,520190,Townhouse,Thompson-Nicola,2024-08-12,1229658.69,2024-11-01,1245716.43,81
1002,520592,Townhouse,Fraser Valley,2025-08-12,871322.69,2025-09-22,876675.02,41
1003,523128,Townhouse,Metro Vancouver,2021-09-14,1401499.56,2022-01-17,1431254.08,125
1004,523510,Townhouse,Thompson-Nicola,2022-07-14,536020.43,2022-08-25,538393.62,42
1005,524878,Condo,Metro Vancouver,2022-03-21,1407569.84,2022-07-21,1431729.58,122
1006,526514,Townhouse,Capital,2021-12-22,1094382.67,2022-04-17,1121718.52,116
1007,529004,Single Family Dwelling,Metro Vancouver,2024-09-24,1950256.65,2025-02-04,2011586.27,133
1008,530760,Single Family Dwelling,Capital,2025-02-15,1245270.4,2025-02-28,1247082.16,13
1009,531135,Single Family Dwelling,Metro Vancouver,2021-09-29,1084241.5,2022-02-25,1101335.03,149
1010,532332,Condo,Metro Vancouver,2021-10-25,806429.27,2021-11-09,807367.56,15
1011,532656,Townhouse,Metro Vancouver,2025-06-08,1860158.82,2025-07-08,1870081.86,30
1012,532971,Townhorse,Thompson-Nicola,2024-03-24,860033.75,2024-04-20,860389.2,27
1013,533678,Condo,Metro Vancouver,2024-11-20,707888.16,2025-01-10,712070.27,51
1014,536286,Condo,Metro Vancouver,2023-06-19,1385384.54,2023-07-01,1387991.31,12
1015,536936,Single Family Dwelling,Metro Vancouver,2024-06-22,2511568.27,2024-07-25,2535616.87,33
1016,537246,Condo,Metro Vancouver,2021-05-23,703165.41,2021-06-11,705231.23,19
1017,538838,Townhouse,Central Okanagan,2024-12-16,1199199.79,2024-12-28,1200629.77,12
1018,540293,Condo,Central Okanagan,2024-12-15,1028502.83,2025-05-01,1041524.19,137
1019,540755,Townhouse,Metro Vancouver,2022-08-22,1064732.29,2022-11-08,1079271.96,78
1020,541595,Condo,Metro Vancouver,2024-01-26,650145.64,2024-04-05,656770.79,70
1021,542713,Condo,Metro Vancouver,2022-05-29,1135036.54,2022-10-11,1165868.42,135
1022,542822,Townhouse,Cappital,2020-10-30,770295.53,2021-04-26,786050.31,178
1023,545267,Single Family Dwelling,Metro Vancouver,2020-11-21,1158339.12,2021-04-15,1182813.15,145
1024,547675,Townhouse,Metro Vancouver,2022-06-19,1335144.12,2022-11-06,1375691.97,140
1025,549504,Townhouse,Capital,2021-01-21,994516.4,2021-06-05,1023957.01,135
1026,549606,Single Family Dwelling,Metro Vancouver,2025-09-21,1209780.76,2025-11-23,1216558.33,63
1027,550696,Condo,Metro Vancouver,2022-12-20,894853.31,2023-01-24,902820.74,35
1028,552056,Condo,Thompson-Nicola,2021-03-29,625607.48,2021-06-12,632607.0,75
1029,553025,Single Family Dwelling,Metro Vancouver,2022-10-05,1200773.66,2022-12-23,1214029.54,79
1030,553555,Condo,Central Okanagan,2022-08-27,636155.37,2022-09-20,639910.55,24
1031,557226,Condo,Nanaimo,2020-09-07,435146.68,2020-10-28,439221.98,51
1032,557293,Single Family Dwelling,Metro Vancouver,2024-07-28,1747966.17,2024-08-31,1756241.79,34
1033,557843,Townhouse,Metro Vancouver,2023-06-20,876858.68,2023-11-24,902852.45,157
1034,557948,Condo,Metro Vancouver,2020-08-13,913258.98,2020-10-03,923585.5,51
1035,559645,Condo,Central Okanagan,2022-10-17,753205.37,2023-02-23,765084.22,129
1036,561838,Single Family Dwelling,Metro Vancouver,2020-06-01,1168588.92,2020-09-24,1176183.58,115
1037,562117,Single Family Dwelling,Metro Vancouver,2022-05-31,1173258.53,2022-09-11,1185686.49,103
1038,562944,Condo,Fraser Valley,2024-05-05,917755.49,2024-06-28,929358.64,54
1039,566849,Condo,Capital,2022-09-23,882583.52,2022-10-06,884883.62,13
1040,569158,Condo,Capital,2022-01-27,948199.46,2022-06-02,967129.19,126
1041,572917,Condo,Thompson-Nicola,2022-07-11,394907.46,2022-11-23,403747.38,135
1042,573000,Single Family Dwelling,Metro Vancouver,2020-10-18,1619902.1,2021-04-07,1648989.97,171
1043,573595,Condo,Metro Vancouver,2022-01-28,1259916.84,2022-03-24,1270533.91,55
1044,575933,Single Family Dwelling,Metro Vancouver,2021-03-26,1864747.47,2021-09-10,1932714.32,168
1045,576802,Condo,Nanaimo,2024-05-15,627501.3,2024-09-14,636003.66,122
1046,578158,Condo,Metro Vancouver,2021-07-28,759871.71,2021-08-26,765155.63,29
1047,581290,Single Family Dwelling,Metro Vancouver,2021-06-11,1382079.35,2021-09-28,1409748.28,109
1048,583682,Townhouse,Nanaimo,2023-06-01,882086.95,2023-06-30,886457.27,29
1049,583691,Single Family Dwelling,Capital,2023-05-07,1039244.24,2023-09-02,1053631.56,118
1050,584957,Townhorse,Fraser Valley,2022-12-31,661837.52,2023-02-22,666197.04,53
1051,587372,Condo,Metro Vancouver,2022-12-31,1133548.58,2023-02-01,1136167.75,32
1052,592432,Condo,Metro Vancouver,2023-07-09,1120241.77,2023-10-23,1141079.86,106
1053,594842,Condo,Metro Vancouver,2023-01-24,1234073.82,2023-02-25,1240488.64,32
1054,595578,Condo,Fraser Valley,2021-10-31,78882.24,2021-12-07,79382.49,37
1055,595745,Condo,Metro Vancouver,2024-01-03,1435751.33,2024-03-12,1452723.09,69
1056,596610,Single Family Dwelling,Metro Vancouver,2023-06-09,1280590.16,2023-06-21,1283077.42,12
1057,596671,Single Family Dwelling,Nanaimo,2022-03-05,1025448.22,2022-03-28,1028338.94,23
1058,597199,Condo,Metro Vancouver,2023-01-30,769266.24,2023-07-04,785999.49,155
1059,597606,Townhouse,Capital,2022-03-03,1018095.68,2022-08-21,1047690.01,171
1060,599311,Condo,Thompson-Nicola,2020-01-16,754101.15,2020-06-06,777814.88,142
1061,603453,Condo,Metro Vancouver,2020-08-25,1047350.55,2020-12-01,1065128.92,98
1062,604127,Single Family Dwelling,Metro Vancouver,2023-09-09,1543877.29,2023-09-12,1544776.92,3
1063,606048,Condo,Metro Vancouver,2022-10-25,727928.16,2023-03-13,741389.08,139
1064,607584,Townhorse,Central Okanagan,2021-08-18,868922.7,2021-09-19,872304.24,32
1065,609728,Single Family Dwelling,Thompson-Nicola,2023-07-26,916577.9,2023-11-11,926038.48,108
1066,616797,Condo,Metro Vancouver,2020-08-13,965152.58,2020-10-02,976002.27,50
1067,618406,Condo,Nanaimo,2020-10-10,609405.39,2021-03-28,627977.35,169
1068,618707,Townhouse,Metro Vancouver,2020-11-13,949426.5,2021-03-28,971468.88,135
1069,618966,Townhouse,Capital,2022-03-14,1154930.23,2022-04-08,1160064.15,25
1070,625394,Single Family Dwelling,Metro Vancouver,2021-07-20,1361778.19,2021-08-07,1366286.52,18
1071,626067,Condo,Metro Vancouver,2020-01-12,876921.53,2020-03-04,880829.21,52
1072,626530,Condo,Fraser Valley,2022-04-12,569639.55,2022-08-18,582129.36,128
1073,630167,Condo,Metro Vancouver,2022-02-01,878604.24,2022-03-09,883838.24,36
1074,634434,Single Family Dwelling,Metro Vancouver,2020-04-04,1244759.9,2020-06-08,1257453.18,65
1075,634951,Condo,Nanaimo,2021-07-03,272996.11,2021-09-24,276747.11,83
1076,637507,Condo,Capital,2021-12-04,814618.97,2022-04-23,826923.01,140
1077,637838,Single Family Dwelling,Metro Vancouver,2020-12-03,1489839.8,2021-03-07,1504597.44,94
1078,638101,Condo,Metro Vancouver,2022-07-12,889844.66,2022-10-22,902923.0,102
1079,640587,Condo,Thompson-Nicola,2020-04-30,629711.43,2020-10-12,647022.9,165
1080,641596,Single Family Dwelling,Fraser Valley,2020-07-01,742485.9,2020-11-02,758901.19,124
1081,648520,Condo,Metro Vancouver,2021-11-03,980880.36,2021-12-11,984994.48,38
1082,651323,Condo,Capital,2020-05-07,600094.91,2020-11-02,624479.07,179
1083,653245,Townhouse,Metro Vancouver,2020-09-27,940484.04,2020-12-27,955172.4,91
1084,654178,Condo,Metro Vancouver,2022-10-16,1019893.16,2022-10-23,1020694.34,7
1085,656687,Townhouse,Metro Vancouver,2021-07-25,1414877.51,2021-10-17,1439004.75,84
1086,656815,Single Family Dwelling,Metro Vancouver,2021-10-28,802767.99,2022-04-04,822569.18,158
1087,657994,Townhouse,Metro Vancouver,2022-03-08,1795924.03,2022-06-24,1822130.0,108
1088,658642,Townhouse,Cappital,2021-04-08,954693.16,2021-08-24,974719.3,138
1089,659925,Single Family Dwelling,Nanaimo,2022-07-10,1216963.6,2022-10-16,1236624.32,98
1090,678794,Townhouse,Metro Vancouver,2020-10-07,969789.3,2020-12-06,983313.94,60
1091,679222,Single Family Dwelling,Metro Vancouver,2021-09-03,1877704.52,2022-01-30,1926879.33,149
1092,679371,Townhouse,Metro Vancouver,2022-08-16,1299925.16,2022-09-14,1306665.29,29
1093,681440,Townhorse,Nanaimo,2022-01-10,1149098.17,2022-05-05,1190872.76,115
1094,697276,Townhouse,Nanaimo,2021-06-25,586008.71,2021-07-31,590489.17,36
1095,698404,Townhouse,Metro Vancouver,2022-07-13,1477991.3,2022-09-05,1491859.72,54
1096,698606,Condo,Metro Vancouver,2021-12-16,942309.87,2022-05-30,953180.02,165
1097,701811,Single Family Dwelling,Metro Vancouver,2021-08-11,1757622.48,2021-12-06,1789402.38,117
1098,705979,Townhouse,Metro Vancouver,2020-05-18,1083522.49,2020-08-11,1100798.4,85
1099,710775,Single Family Dwelling,Metro Vancouver,2021-02-19,1256692.61,2021-02-19,1256692.61,0
1100,711822,Condo,Capital,2020-12-14,1030139.85,2021-05-20,1056158.1,157
1101,714550,Single Family Dwelling,Metro Vancouver,2021-06-06,1179602.56,2021-07-17,1187555.12,41
1102,715076,Single Family Dwelling,Cappital,2021-10-23,823204.21,2021-12-20,830728.29,58
1103,722646,Condo,Fraser Valley,2020-08-04,765732.56,2021-01-03,785850.87,152
1104,734207,Condo,Metro Vancouver,2020-10-30,737052.32,2021-04-24,760038.31,176
1105,737361,Condo,Metro Vancouver,2020-07-19,925578.18,2020-09-28,937742.4,71
1106,745214,Townhouse,Central Okanagan,2020-09-30,725359.64,2020-11-29,730784.58,60
1107,758306,Condo,Metro Vancouver,2020-06-13,1216755.81,2020-12-08,1256209.35,178
1108,781455,Single Family Dwelling,Nanaimo,2020-04-06,550282.77,2020-08-16,556274.66,132
1109,789049,Condo,Nanaimo,2020-08-03,519659.56,2020-12-07,527030.57,126
